date,open,high,low,close,sma_20,upper_bb,lower_bb
2011-07-15,1308.87,1317.7,1307.52,1316.14,1308.9470000000001,1360.3225772817252,1257.571422718275
2011-07-18,1315.94,1315.94,1295.92,1305.44,1310.644,1358.9627057161429,1262.3252942838571
2011-07-19,1307.07,1328.14,1307.07,1326.73,1313.0625,1359.3779678604885,1266.7470321395115
2011-07-20,1328.66,1330.43,1323.65,1325.84,1314.5785,1360.45910536217,1268.6978946378301
2011-07-21,1325.65,1347.0,1325.65,1343.8,1317.4115000000002,1363.1554078598895,1271.6675921401109
2011-07-22,1343.8,1346.1,1336.95,1345.02,1320.4875,1364.8838089383205,1276.0911910616794
2011-07-25,1344.32,1344.32,1331.09,1337.43,1323.9365,1361.5036694712792,1286.3693305287209
2011-07-26,1337.39,1338.51,1329.59,1331.94,1326.5285,1358.0234822399448,1295.033517760055
2011-07-27,1331.91,1331.91,1303.49,1304.89,1326.9395,1356.9745752670017,1296.9044247329982
2011-07-28,1304.84,1316.32,1299.16,1300.67,1326.6025,1357.6929154291577,1295.5120845708423
2011-07-29,1300.12,1304.16,1282.86,1292.28,1325.1845,1359.8063193899936,1290.5626806100065
2011-08-01,1292.59,1307.38,1274.73,1286.94,1322.548,1360.404998852045,1284.691001147955
2011-08-02,1286.56,1286.56,1254.03,1254.05,1318.3565,1366.2884826308664,1270.4245173691338
2011-08-03,1254.25,1261.2,1234.56,1260.34,1314.4125,1367.788094610066,1261.0369053899337
2011-08-04,1260.23,1260.23,1199.54,1200.07,1306.7549999999999,1377.7301195841032,1235.7798804158965
2011-08-05,1200.28,1218.11,1168.09,1199.38,1299.534,1382.9381181362332,1216.129881863767
2011-08-08,1198.48,1198.48,1119.28,1119.46,1289.5324999999998,1404.7622260394853,1174.3027739605143
2011-08-09,1120.23,1172.88,1101.54,1172.53,1282.477,1408.2862024245983,1156.667797575402
2011-08-10,1171.77,1171.77,1118.01,1120.76,1272.629,1416.3783763317451,1128.8796236682547
2011-08-11,1121.3,1186.29,1121.3,1172.64,1265.8174999999999,1415.1387041733035,1116.4962958266963
2011-08-12,1172.87,1189.04,1170.74,1178.81,1258.951,1411.1315570124095,1106.7704429875905
2011-08-15,1178.86,1204.49,1178.86,1204.49,1253.9035,1406.2881293221844,1101.5188706778154
2011-08-16,1204.22,1204.22,1180.53,1192.76,1247.2050000000002,1397.878951159017,1096.5310488409832
2011-08-17,1192.89,1208.47,1184.36,1193.89,1240.6075,1388.309920444751,1092.9050795552491
2011-08-18,1189.62,1189.62,1131.03,1140.65,1230.45,1376.2005709295513,1084.6994290704488
2011-08-19,1140.47,1154.54,1122.05,1123.53,1219.3755,1362.0994130149174,1076.6515869850828
2011-08-22,1123.55,1145.49,1121.09,1123.82,1208.6950000000002,1346.0922917069129,1071.2977082930875
2011-08-23,1124.36,1162.35,1124.36,1162.35,1200.2154999999998,1326.0316277377442,1074.3993722622554
2011-08-24,1162.16,1178.56,1156.3,1177.6,1193.851,1309.8688191212755,1077.8331808787248
2011-08-25,1176.69,1190.68,1155.47,1159.27,1186.7810000000002,1292.13402756359,1081.4279724364103
2011-08-26,1158.85,1181.23,1135.91,1176.8,1181.007,1273.9408041945849,1088.0731958054153
2011-08-29,1177.91,1210.28,1177.91,1210.08,1177.164,1257.1012815727127,1097.2267184272873
2011-08-30,1209.76,1220.1,1195.77,1212.92,1175.1075,1248.5704206504765,1101.6445793495236
2011-08-31,1213.0,1230.71,1209.35,1218.89,1173.035,1238.2491839590552,1107.820816040945
2011-09-01,1219.12,1229.29,1203.85,1204.42,1173.2525,1238.8740743965932,1107.630925603407
2011-09-02,1203.9,1203.9,1170.56,1173.97,1171.982,1236.4474007892538,1107.516599210746
2011-09-06,1173.97,1173.97,1140.13,1165.24,1174.2710000000002,1233.9580720020879,1114.5839279979125
2011-09-07,1165.85,1198.62,1165.85,1198.62,1175.5755,1236.2348672982544,1114.9161327017455
2011-09-08,1197.98,1204.4,1183.34,1185.9,1178.8325,1233.830298568129,1123.834701431871
2011-09-09,1185.37,1185.37,1148.37,1154.23,1177.912,1233.952566734929,1121.8714332650711
2011-09-12,1153.5,1162.52,1136.07,1162.27,1177.085,1233.5562810100794,1120.6137189899207
2011-09-13,1162.59,1176.41,1157.44,1172.87,1175.5040000000001,1230.4958988863798,1120.5121011136205
2011-09-14,1173.32,1202.38,1162.73,1188.68,1175.3,1230.052116228972,1120.547883771028
2011-09-15,1189.44,1209.11,1189.44,1209.11,1176.0610000000001,1232.3038347340291,1119.8181652659712
2011-09-16,1209.21,1220.06,1204.46,1216.01,1179.829,1236.1803328285237,1123.4776671714762
2011-09-19,1214.99,1214.99,1188.36,1204.09,1183.857,1234.490915032824,1133.223084967176
2011-09-20,1204.5,1220.39,1201.29,1202.09,1187.7705,1230.3200616771762,1145.220938322824
2011-09-21,1203.63,1206.3,1166.21,1166.76,1187.991,1230.0285185302723,1145.9534814697276
2011-09-22,1164.55,1164.55,1114.22,1129.56,1185.589,1234.9742596373253,1136.2037403626746
2011-09-23,1128.82,1141.72,1121.36,1136.43,1184.447,1237.3274562840982,1131.5665437159016
2011-09-26,1136.91,1164.19,1131.07,1162.95,1183.7545,1237.4136207626898,1130.0953792373102
2011-09-27,1163.32,1195.86,1163.32,1175.38,1182.0195,1234.3214103905252,1129.717589609475
2011-09-28,1175.39,1184.71,1150.4,1151.06,1178.9265,1230.8493039443727,1127.0036960556274
2011-09-29,1151.74,1175.87,1139.93,1160.4,1176.002,1224.9509300347913,1127.0530699652086
2011-09-30,1159.93,1159.93,1131.34,1131.42,1172.3519999999999,1223.227516435741,1121.4764835642586
2011-10-03,1131.21,1138.99,1098.92,1099.23,1168.615,1229.0684042398123,1108.1615957601878
2011-10-04,1097.42,1125.12,1074.77,1123.95,1166.5504999999998,1230.2235882503742,1102.8774117496255
2011-10-05,1124.03,1146.07,1115.68,1144.03,1163.8210000000001,1226.3761747699402,1101.26582523006
2011-10-06,1144.11,1165.55,1134.95,1164.97,1162.7745,1224.4688172250583,1101.0801827749417
2011-10-07,1165.03,1171.4,1150.26,1155.46,1162.836,1224.4968968981734,1101.1751031018266
2011-10-10,1158.15,1194.91,1158.15,1194.89,1164.467,1227.7687000185194,1101.1652999814808
2011-10-11,1194.6,1199.24,1187.3,1195.54,1165.6005,1230.3314806163205,1100.8695193836795
2011-10-12,1196.19,1220.25,1196.19,1207.25,1166.529,1233.1587698280578,1099.8992301719422
2011-10-13,1206.96,1207.46,1190.58,1203.66,1166.2565,1232.194004789507,1100.3189952104929
2011-10-14,1205.65,1224.61,1205.65,1224.58,1166.685,1234.0791770089106,1099.2908229910893
2011-10-17,1224.47,1224.47,1198.55,1200.86,1166.5235,1233.5547678882654,1099.4922321117347
2011-10-18,1200.75,1233.1,1191.48,1225.38,1167.688,1238.0474487274791,1097.328551272521
2011-10-19,1223.46,1229.64,1206.31,1209.88,1169.844,1242.6826596019125,1097.0053403980876
2011-10-20,1209.92,1219.53,1197.34,1215.39,1174.1354999999999,1247.094438841063,1101.1765611589367
2011-10-21,1215.39,1239.03,1215.39,1238.25,1179.2265,1255.2526462709654,1103.2003537290345
2011-10-24,1238.72,1256.55,1238.72,1254.19,1183.7885,1266.3695553716052,1101.207444628395
2011-10-25,1254.19,1254.19,1226.79,1229.05,1186.472,1271.3584540924728,1101.5855459075271
2011-10-26,1229.17,1246.28,1221.06,1242.0,1191.019,1277.6433769991968,1104.3946230008032
2011-10-27,1243.97,1292.66,1243.97,1284.59,1197.2285,1292.0300310279115,1102.4269689720884
2011-10-28,1284.39,1287.08,1277.01,1285.09,1204.912,1302.134457790989,1107.689542209011
2011-10-31,1284.96,1284.96,1253.16,1253.3,1212.6155,1298.3124140203145,1126.9185859796858
2011-11-01,1251.0,1251.0,1215.42,1218.28,1217.3319999999999,1292.1784017626492,1142.4855982373506
2011-11-02,1219.62,1242.48,1219.62,1237.9,1222.0255,1288.8618341066526,1155.1891658933473
2011-11-03,1238.25,1263.21,1234.81,1261.15,1226.8345000000002,1290.1325762905121,1163.5364237094882
2011-11-04,1260.82,1260.82,1238.92,1253.23,1231.7230000000002,1286.3143531226688,1177.1316468773316
2011-11-07,1253.21,1261.7,1240.75,1261.12,1235.0345,1288.2356442197472,1181.8333557802528
2011-11-08,1261.12,1277.55,1254.99,1275.92,1239.0535000000002,1291.835035158225,1186.2719648417753
2011-11-09,1275.18,1275.18,1226.64,1229.1,1240.1460000000002,1291.0260820917085,1189.2659179082918
2011-11-10,1229.59,1246.22,1227.7,1239.7,1241.948,1289.8530480141499,1194.0429519858503
2011-11-11,1240.12,1266.98,1240.12,1263.85,1243.9115,1292.037843054136,1195.785156945864
2011-11-14,1263.85,1263.85,1246.68,1251.78,1246.4575,1290.1803774872433,1202.7346225127567
2011-11-15,1251.7,1264.25,1244.34,1257.81,1248.079,1290.9068330058278,1205.251166994172
2011-11-16,1257.81,1259.61,1235.67,1236.91,1249.4305,1288.7446530558839,1210.116346944116
2011-11-17,1236.56,1237.73,1209.43,1216.13,1249.4675000000002,1288.647926839732,1210.2870731602684
2011-11-18,1216.19,1223.51,1211.36,1215.65,1248.3375,1290.0987405917806,1206.5762594082196
2011-11-21,1215.62,1215.62,1183.16,1192.98,1245.277,1293.6763771597182,1196.877622840282
2011-11-22,1192.98,1196.81,1181.65,1188.04,1243.2265,1297.6237546808843,1188.8292453191157
2011-11-23,1187.48,1187.48,1161.79,1161.79,1239.216,1304.6928071109792,1173.7391928890206
2011-11-25,1161.41,1172.66,1158.66,1158.67,1232.92,1304.0023454280554,1161.8376545719448
2011-11-28,1158.67,1197.35,1158.67,1192.55,1228.2930000000001,1297.087384134138,1159.4986158658623
2011-11-29,1192.56,1203.67,1191.8,1195.19,1225.3875,1294.6418588974002,1156.1331411026
2011-11-30,1196.72,1247.11,1196.72,1246.96,1226.8215,1296.6415976267276,1157.0014023732724
2011-12-01,1246.91,1251.09,1239.73,1244.58,1227.1555,1297.2620635411774,1157.0489364588227
2011-12-02,1246.03,1260.08,1243.35,1244.28,1226.312,1295.0897677051273,1157.5342322948725
2011-12-05,1244.33,1266.73,1244.33,1257.08,1226.5045,1295.6202096848272,1157.3887903151729
2011-12-06,1257.19,1266.03,1253.03,1258.47,1226.3719999999998,1295.217930996036,1157.5260690039636
2011-12-07,1258.14,1267.06,1244.8,1261.01,1225.6264999999999,1292.5082367170583,1158.7447632829414
2011-12-08,1260.87,1260.87,1231.47,1234.35,1225.889,1292.8692767197017,1158.908723280298
2011-12-09,1234.48,1258.25,1234.48,1255.19,1226.6635,1294.6666049676214,1158.6603950323788
2011-12-12,1255.05,1255.05,1227.25,1236.47,1225.2945,1291.2160710959895,1159.3729289040105
2011-12-13,1236.83,1249.86,1219.43,1225.73,1223.992,1288.7289285645686,1159.2550714354313
2011-12-14,1225.73,1225.73,1209.47,1211.82,1221.6924999999999,1284.613299966267,1158.7717000337327
2011-12-15,1212.12,1225.6,1212.12,1215.75,1220.6345000000001,1283.188446898701,1158.0805531012993
2011-12-16,1216.09,1231.04,1215.2,1219.66,1220.8110000000001,1283.3313434342122,1158.2906565657881
2011-12-19,1219.74,1224.57,1202.37,1205.35,1220.2959999999998,1283.1640664983188,1157.4279335016809
2011-12-20,1205.72,1242.82,1205.72,1241.3,1222.712,1284.8699203063945,1160.5540796936054
2011-12-21,1241.25,1245.09,1229.51,1243.72,1225.496,1286.0831427734286,1164.9088572265716
2011-12-22,1243.72,1255.22,1243.72,1254.0,1230.1065,1283.9389853105556,1176.2740146894446
2011-12-23,1254.0,1265.42,1254.0,1265.33,1235.4395,1279.768181210581,1191.110818789419
2011-12-27,1265.02,1269.37,1262.3,1265.43,1239.0835,1280.4502755187282,1197.7167244812717
2011-12-28,1265.38,1265.85,1248.64,1249.64,1241.806,1277.8317459979903,1205.7802540020098
2011-12-29,1249.75,1263.54,1249.75,1263.02,1242.609,1279.8150611357619,1205.402938864238
2011-12-30,1262.82,1264.12,1257.46,1257.6,1243.26,1281.062120240957,1205.457879759043
2012-01-03,1258.86,1284.62,1258.86,1277.06,1244.899,1285.6173511709433,1204.1806488290565
2012-01-04,1277.03,1278.73,1268.1,1277.3,1245.9099999999999,1288.8455213016998,1202.9744786983
2012-01-05,1277.3,1283.05,1265.26,1281.06,1247.0395,1292.4816174795776,1201.5973825204226
2012-01-06,1280.93,1281.84,1273.34,1277.81,1247.8795,1294.9991025693228,1200.7598974306773
2012-01-09,1277.83,1281.99,1274.55,1280.7,1250.1970000000001,1299.042496953218,1201.3515030467822
2012-01-10,1280.77,1296.46,1280.77,1292.08,1252.0414999999998,1304.3445727785718,1199.7384272214279
2012-01-11,1292.02,1293.8,1285.41,1292.48,1254.842,1309.575995824559,1200.1080041754412
2012-01-12,1292.48,1296.82,1285.77,1295.5,1258.3305,1314.1351794772138,1202.5258205227863
2012-01-13,1294.82,1294.82,1277.58,1289.09,1262.194,1315.062572457179,1209.325427542821
2012-01-17,1290.22,1303.0,1290.22,1293.67,1266.09,1315.94616237028,1216.2338376297198
2012-01-18,1293.65,1308.11,1290.99,1308.04,1270.5089999999998,1318.6759941150722,1222.3420058849274
2012-01-19,1308.07,1315.49,1308.07,1314.5,1275.9665,1317.2972798005767,1234.6357201994233
2012-01-20,1314.49,1315.38,1309.17,1315.38,1279.6705,1321.1975967844487,1238.1434032155512
2012-01-23,1315.29,1322.28,1309.89,1316.0,1283.2845,1324.214602408064,1242.354397591936
2012-01-24,1315.96,1315.96,1306.06,1314.65,1286.317,1327.0984189368537,1245.5355810631463
2012-01-25,1314.4,1328.3,1307.65,1326.06,1289.3535,1332.5287484036146,1246.1782515963853
2012-01-26,1326.28,1333.47,1313.6,1318.43,1292.0035,1335.5009744696777,1248.5060255303224
2012-01-27,1318.25,1320.06,1311.72,1316.33,1295.3380000000002,1335.2375541985173,1255.438445801483
2012-01-30,1316.16,1316.16,1300.49,1313.01,1297.8375,1335.407854984503,1260.2671450154971
2012-01-31,1313.53,1321.41,1306.69,1312.41,1300.578,1333.4985407639058,1267.6574592360942
2012-02-01,1312.45,1330.52,1312.45,1324.09,1302.9295,1335.49359483786,1270.36540516214
2012-02-02,1324.24,1329.19,1321.57,1325.54,1305.3415,1337.0474013430885,1273.6355986569115
2012-02-03,1326.21,1345.34,1326.21,1344.9,1308.5335,1342.7049292937506,1274.3620707062494
2012-02-06,1344.32,1344.36,1337.52,1344.33,1311.8595,1346.3870532838255,1277.3319467161746
2012-02-07,1344.33,1349.24,1335.92,1347.05,1315.177,1349.8485791995201,1280.5054208004797
2012-02-08,1347.04,1351.0,1341.95,1349.96,1318.0710000000001,1354.2545769082183,1281.887423091782
2012-02-09,1349.97,1354.32,1344.63,1351.95,1321.0445,1358.1361267892507,1283.9528732107492
2012-02-10,1351.21,1351.21,1337.35,1342.64,1323.4015000000002,1359.6396940263892,1287.1633059736112
2012-02-13,1343.06,1353.35,1343.06,1351.77,1326.5355,1361.0815348700355,1291.9894651299644
2012-02-14,1351.3,1351.3,1340.83,1350.5,1329.377,1361.8260182152953,1296.9279817847046
2012-02-15,1350.52,1355.87,1340.8,1343.23,1331.1365,1362.5125903099263,1299.7604096900739
2012-02-16,1342.61,1359.02,1341.22,1358.04,1333.3135,1365.8498571696891,1300.7771428303108
2012-02-17,1358.06,1363.4,1357.24,1361.23,1335.606,1369.2638089160832,1301.9481910839168
2012-02-21,1361.22,1367.76,1358.11,1362.21,1337.9165,1372.2450606269165,1303.5879393730836
2012-02-22,1362.11,1362.7,1355.53,1357.66,1340.067,1373.6389827421956,1306.4950172578044
2012-02-23,1357.53,1364.24,1352.28,1363.46,1341.9370000000001,1376.3790765310205,1307.4949234689798
2012-02-24,1363.46,1368.92,1363.46,1365.74,1344.3025000000002,1378.4440350529055,1310.160964947095
2012-02-27,1365.2,1371.94,1354.92,1367.59,1346.8654999999999,1379.8416588357154,1313.8893411642844
2012-02-28,1367.56,1373.09,1365.97,1372.18,1349.824,1380.551505524676,1319.096494475324
2012-02-29,1372.2,1378.04,1363.81,1365.68,1352.4875,1378.4209117953665,1326.5540882046334
2012-03-01,1365.9,1376.17,1365.9,1374.09,1354.9875,1378.9603959886992,1331.0146040113007
2012-03-02,1374.09,1374.53,1366.42,1369.63,1357.192,1377.608066531323,1336.775933468677
2012-03-05,1369.59,1369.59,1359.13,1364.33,1358.1635,1377.9564091763714,1338.3705908236288
2012-03-06,1363.63,1363.63,1340.03,1343.36,1358.115,1378.0548426848272,1338.1751573151728
2012-03-07,1343.39,1354.85,1343.39,1352.63,1358.394,1377.8317899973192,1338.9562100026808
2012-03-08,1352.65,1368.72,1352.65,1365.91,1359.1915,1378.480543821788,1339.9024561782119
2012-03-09,1365.97,1374.76,1365.97,1370.87,1360.1375,1379.7836806916619,1340.4913193083382
2012-03-12,1370.78,1373.04,1366.69,1371.09,1361.56,1379.9516090701854,1343.1683909298144
2012-03-13,1371.92,1396.13,1371.92,1395.95,1363.769,1387.1465780110839,1340.3914219889161
2012-03-14,1395.95,1399.42,1389.97,1394.28,1365.958,1392.1353237340054,1339.7806762659948
2012-03-15,1394.17,1402.63,1392.78,1402.6,1368.9265,1397.598080115091,1340.254919884909
2012-03-16,1402.55,1405.88,1401.47,1404.17,1371.233,1403.4231332379213,1339.0428667620786
2012-03-19,1404.17,1414.0,1402.43,1409.75,1373.659,1409.7517518016025,1337.5662481983977
2012-03-20,1409.59,1409.59,1397.68,1405.52,1375.8245,1414.1527715358773,1337.4962284641226
2012-03-21,1405.52,1407.75,1400.64,1402.89,1378.0859999999998,1417.230328028755,1338.9416719712447
2012-03-22,1402.89,1402.89,1388.73,1392.78,1379.5520000000001,1418.5859477618585,1340.5180522381418
2012-03-23,1392.78,1399.18,1386.87,1397.11,1381.1205,1420.33822234968,1341.9027776503199
2012-03-26,1397.11,1416.58,1397.11,1416.51,1383.5665,1425.2553859476943,1341.8776140523055
2012-03-27,1416.55,1419.15,1411.95,1412.52,1385.5835000000002,1428.8272698704984,1342.339730129502
2012-03-28,1412.52,1413.65,1397.2,1405.54,1387.5765000000001,1430.631627098347,1344.5213729016532
2012-03-29,1405.39,1405.39,1391.56,1403.28,1389.036,1432.1451522335685,1345.9268477664316
2012-03-30,1403.31,1410.89,1401.42,1408.47,1390.978,1433.9052469476858,1348.0507530523143
2012-04-02,1408.47,1422.38,1404.46,1419.04,1393.7134999999998,1436.4630921923588,1350.963907807641
2012-04-03,1418.98,1419.0,1404.62,1413.38,1397.2145,1433.5952713668187,1360.8337286331814
2012-04-04,1413.09,1413.09,1394.09,1398.96,1399.531,1429.2484702469173,1369.8135297530825
2012-04-05,1398.79,1401.6,1392.92,1398.08,1401.1395,1426.3328428755478,1375.9461571244522
2012-04-09,1397.45,1397.45,1378.24,1382.2,1401.7060000000001,1424.4211240130703,1378.99087598693
2012-04-10,1382.18,1383.01,1357.38,1358.59,1401.0810000000001,1427.6961028747664,1374.4658971252338
2012-04-11,1358.98,1374.71,1358.98,1368.71,1399.719,1429.9781653967523,1369.4598346032478
2012-04-12,1368.77,1388.13,1368.77,1387.57,1399.3835,1430.0427321629845,1368.7242678370153
2012-04-13,1387.61,1387.61,1369.85,1370.26,1397.7665,1431.0135309079192,1364.5194690920807
2012-04-16,1370.27,1379.66,1365.38,1369.57,1396.0365,1431.4131615154895,1360.6598384845104
2012-04-17,1369.57,1392.76,1369.57,1390.78,1395.0880000000002,1429.9297218739168,1360.2462781260836
2012-04-18,1390.78,1390.78,1383.29,1385.14,1394.069,1428.8180564200914,1359.3199435799086
2012-04-19,1385.08,1390.46,1370.3,1376.92,1392.7705,1428.0682306409692,1357.472769359031
2012-04-20,1376.96,1387.4,1376.96,1378.53,1392.058,1427.925607787562,1356.190392212438
2012-04-23,1378.53,1378.53,1358.79,1366.94,1390.5494999999999,1428.0242210092094,1353.0747789907903
2012-04-24,1366.97,1375.57,1366.82,1371.97,1388.3225,1424.575251837214,1352.069748162786
2012-04-25,1372.11,1391.37,1372.11,1390.69,1387.231,1421.6861674526713,1352.7758325473287
2012-04-26,1390.64,1402.09,1387.28,1399.98,1386.953,1420.8717109360014,1353.0342890639986
2012-04-27,1400.19,1406.64,1397.31,1403.36,1386.9569999999999,1420.8838358923329,1353.030164107667
2012-04-30,1403.26,1403.26,1394.0,1397.91,1386.4289999999999,1419.257026472609,1353.6009735273908
2012-05-01,1397.86,1415.32,1395.73,1405.82,1385.768,1416.2820931026265,1355.2539068973736
2012-05-02,1405.5,1405.5,1393.92,1402.31,1385.2145,1413.9706797291049,1356.4583202708952
2012-05-03,1402.32,1403.07,1388.71,1391.57,1384.845,1413.0419871474153,1356.6480128525848
2012-05-04,1391.51,1391.51,1367.96,1369.1,1383.396,1411.7075400682043,1355.0844599317957
2012-05-07,1368.79,1373.91,1363.94,1369.58,1382.7649999999999,1411.7434635091183,1353.7865364908814
2012-05-08,1369.16,1369.16,1347.75,1363.72,1383.0215,1411.1781462375993,1354.8648537624008
2012-05-09,1363.2,1363.73,1343.13,1354.58,1382.315,1412.6114354335764,1352.0185645664237
2012-05-10,1354.58,1365.88,1354.58,1357.99,1380.836,1412.8893873073584,1348.7826126926416
2012-05-11,1358.11,1365.66,1348.89,1353.39,1379.9925,1414.043373935484,1345.9416260645162
2012-05-14,1351.93,1351.93,1336.61,1338.35,1378.4315000000001,1417.0502286304627,1339.8127713695376
2012-05-15,1338.36,1344.94,1328.41,1330.66,1375.4254999999998,1419.0340204009428,1331.8169795990568
2012-05-16,1330.78,1341.78,1324.79,1324.8,1372.4085,1421.2252647107268,1323.5917352892732
2012-05-17,1324.82,1326.36,1304.86,1304.86,1368.8055,1426.117990592147,1311.493009407853
2012-05-18,1305.05,1312.24,1291.98,1295.22,1364.6399999999999,1430.4557869398086,1298.8242130601911
2012-05-21,1295.73,1316.39,1295.73,1315.99,1362.0925,1431.3857699320404,1292.7992300679596
2012-05-22,1316.09,1328.49,1310.04,1316.63,1359.3255,1431.3248349309981,1287.3261650690017
2012-05-23,1316.02,1320.71,1296.53,1318.86,1355.734,1428.3096120845923,1283.1583879154075
2012-05-24,1318.72,1324.14,1310.5,1320.68,1351.769,1422.8152301379987,1280.7227698620013
2012-05-25,1320.81,1324.2,1314.23,1317.82,1347.492,1415.7037309248828,1279.280269075117
2012-05-29,1318.9,1334.93,1318.9,1332.42,1344.2175,1408.4075706781289,1280.027429321871
2012-05-30,1331.25,1331.25,1310.76,1313.32,1339.5925000000002,1398.1788457684902,1281.0061542315102
2012-05-31,1313.09,1319.74,1298.9,1310.33,1334.9935,1386.911456846706,1283.0755431532941
2012-06-01,1309.87,1309.87,1277.25,1278.04,1329.317,1380.000435308936,1278.633564691064
2012-06-04,1278.29,1282.55,1266.74,1278.18,1324.7710000000002,1376.7240836527599,1272.8179163472405
2012-06-05,1277.82,1287.62,1274.16,1285.5,1320.567,1370.8330844535717,1270.3009155464283
2012-06-06,1285.61,1315.13,1285.61,1315.13,1318.1375,1364.137629461818,1272.137370538182
2012-06-07,1316.15,1329.05,1312.68,1314.99,1316.158,1358.8429884124039,1273.473011587596
2012-06-08,1314.99,1325.81,1307.77,1325.66,1314.5414999999998,1352.7725137395864,1276.3104862604132
2012-06-11,1325.72,1335.52,1307.73,1308.93,1312.3184999999999,1345.9295816778686,1278.7074183221312
2012-06-12,1309.4,1324.31,1306.62,1324.18,1311.6100000000001,1343.462008446606,1279.7579915533943
2012-06-13,1324.02,1327.28,1310.51,1314.88,1310.8210000000001,1341.4441923802256,1280.1978076197747
2012-06-14,1314.88,1333.68,1314.14,1329.1,1311.036,1342.1292027768889,1279.9427972231113
2012-06-15,1329.19,1343.32,1329.19,1342.84,1312.935,1346.9426366033551,1278.9273633966448
2012-06-18,1342.42,1348.22,1334.46,1344.78,1315.413,1351.1634214767746,1279.6625785232254
2012-06-19,1344.83,1363.46,1344.83,1357.98,1317.5125,1358.0208450139244,1277.0041549860757
2012-06-20,1358.04,1361.57,1346.45,1355.69,1319.4655,1363.4148897805535,1275.5161102194465
2012-06-21,1355.43,1358.27,1324.41,1325.51,1319.798,1363.8286479861815,1275.7673520138185
2012-06-22,1325.92,1337.82,1325.92,1335.02,1320.5149999999999,1365.0700278334662,1275.9599721665336
2012-06-25,1334.9,1334.9,1309.27,1313.72,1320.31,1364.9548757002813,1275.6651242997186
2012-06-26,1314.09,1324.24,1310.3,1319.99,1319.6884999999997,1363.968134037603,1275.4088659623965
2012-06-27,1320.71,1334.4,1320.71,1331.85,1320.615,1365.1084878733473,1276.1215121266528
2012-06-28,1331.52,1331.52,1313.29,1329.04,1321.5505,1365.9200744375278,1277.1809255624723
2012-06-29,1330.12,1362.17,1330.12,1362.16,1325.7565,1368.6843220539292,1282.8286779460707
2012-07-02,1362.33,1366.35,1355.7,1365.51,1330.123,1370.355955907202,1289.890044092798
2012-07-03,1365.75,1374.81,1363.53,1374.02,1334.549,1373.5705216728238,1295.5274783271761
2012-07-05,1373.72,1373.85,1363.02,1367.58,1337.1715,1377.718095041412,1296.6249049585879
2012-07-06,1367.09,1367.09,1348.03,1354.68,1339.156,1379.0107073886045,1299.3012926113954
2012-07-09,1354.66,1354.87,1346.65,1352.46,1340.496,1380.242119254189,1300.7498807458112
2012-07-10,1352.96,1361.54,1336.27,1341.47,1342.123,1378.9881175015064,1305.2578824984937
2012-07-11,1341.4,1345.0,1333.25,1341.45,1342.9865,1378.8781916200292,1307.0948083799708
2012-07-12,1341.29,1341.29,1325.41,1334.76,1343.9805000000001,1377.6255621852983,1310.335437814702
2012-07-13,1334.81,1357.7,1334.81,1356.78,1345.3645000000001,1378.7081407411324,1312.0208592588679
2012-07-16,1356.5,1357.26,1348.51,1353.64,1345.9045,1379.4253374939349,1312.3836625060653
2012-07-17,1353.68,1365.36,1345.07,1363.67,1346.8490000000002,1381.2883531936955,1312.4096468063049
2012-07-18,1363.58,1375.26,1358.96,1372.78,1347.589,1383.6339823645856,1311.5440176354143
2012-07-19,1373.01,1380.39,1371.21,1376.51,1348.6299999999999,1386.800029576539,1310.4599704234608
2012-07-20,1376.51,1376.51,1362.19,1362.66,1350.4875,1387.5189755875288,1313.4560244124712
2012-07-23,1362.34,1362.34,1337.56,1350.52,1351.2625,1387.5727519230604,1314.9522480769397
2012-07-24,1350.52,1351.53,1329.24,1338.31,1352.492,1384.9059603449266,1320.0780396550733
2012-07-25,1338.35,1343.98,1331.5,1337.89,1353.3870000000002,1382.87910713288,1323.8948928671202
2012-07-26,1338.17,1363.13,1338.17,1360.02,1354.7955,1382.5991449518947,1326.9918550481052
2012-07-27,1360.05,1389.19,1360.05,1385.97,1357.642,1385.9946852711494,1329.2893147288507
2012-07-30,1385.94,1391.74,1381.37,1385.3,1358.799,1389.701852124898,1327.8961478751019
2012-07-31,1385.27,1387.16,1379.17,1379.32,1359.4895000000001,1391.6166254300902,1327.3623745699101
2012-08-01,1379.32,1385.03,1373.35,1375.32,1359.5545,1391.8104099273735,1327.2985900726264
2012-08-02,1375.13,1375.13,1354.65,1365.0,1359.4255,1391.5667006290123,1327.2842993709878
2012-08-03,1365.45,1394.16,1365.45,1390.99,1361.241,1396.2294094489766,1326.2525905510233
2012-08-06,1391.04,1399.63,1391.04,1394.23,1363.3295,1400.9951434123207,1325.6638565876794
2012-08-07,1394.46,1407.14,1394.46,1401.35,1366.3235,1406.131640545173,1326.515359454827
2012-08-08,1401.23,1404.14,1396.13,1402.22,1369.362,1410.4331483311992,1328.290851668801
2012-08-09,1402.26,1405.95,1398.8,1402.8,1372.764,1413.0310445895943,1332.4969554104055
2012-08-10,1402.58,1405.98,1395.62,1405.87,1375.2185,1417.325739669825,1333.111260330175
2012-08-13,1405.87,1405.87,1397.32,1404.11,1377.742,1420.4492514979243,1335.0347485020757
2012-08-14,1404.36,1410.03,1400.6,1403.93,1379.7549999999999,1423.4532863686861,1336.0567136313136
