Date,Open,High,Low,Close,Adj Close,Volume
2013-06-27,1606.44,1620.07,1606.44,1613.2,1613.2,3364540000
2013-06-28,1611.12,1615.94,1601.06,1606.28,1606.28,4977190000
2013-07-01,1609.78,1626.61,1609.78,1614.96,1614.96,3104690000
2013-07-02,1614.29,1624.26,1606.77,1614.08,1614.08,3317130000
2013-07-03,1611.48,1618.97,1604.57,1615.41,1615.41,1966050000
2013-07-05,1618.65,1632.07,1614.71,1631.89,1631.89,2634140000
2013-07-08,1634.2,1644.68,1634.2,1640.46,1640.46,3514590000
2013-07-09,1642.89,1654.18,1642.89,1652.32,1652.32,3155360000
2013-07-10,1651.56,1657.92,1647.66,1652.62,1652.62,3011010000
2013-07-11,1657.41,1676.63,1657.41,1675.02,1675.02,3446340000
2013-07-12,1675.26,1680.19,1672.33,1680.19,1680.19,3039070000
2013-07-15,1679.59,1684.51,1677.89,1682.5,1682.5,2623200000
2013-07-16,1682.7,1683.73,1671.84,1676.26,1676.26,3081710000
2013-07-17,1677.91,1684.75,1677.91,1680.91,1680.91,3153440000
2013-07-18,1681.05,1693.12,1681.05,1689.37,1689.37,3452370000
2013-07-19,1686.15,1692.09,1684.08,1692.09,1692.09,3302580000
2013-07-22,1694.41,1697.61,1690.67,1695.53,1695.53,2779130000
2013-07-23,1696.63,1698.78,1691.13,1692.39,1692.39,3096180000
2013-07-24,1696.06,1698.38,1682.57,1685.94,1685.94,3336120000
2013-07-25,1685.21,1690.94,1680.07,1690.25,1690.25,3322500000
2013-07-26,1687.31,1691.85,1676.03,1691.65,1691.65,2762770000
2013-07-29,1690.32,1690.92,1681.86,1685.33,1685.33,2840520000
2013-07-30,1687.92,1693.19,1682.42,1685.96,1685.96,3320530000
2013-07-31,1687.76,1698.43,1684.94,1685.73,1685.73,3847390000
2013-08-01,1689.42,1707.85,1689.42,1706.87,1706.87,3775170000
2013-08-02,1706.1,1709.67,1700.68,1709.67,1709.67,3136630000
2013-08-05,1708.01,1709.24,1703.55,1707.14,1707.14,2529300000
2013-08-06,1705.79,1705.79,1693.29,1697.37,1697.37,3141210000
2013-08-07,1695.3,1695.3,1684.91,1690.91,1690.91,3010230000
2013-08-08,1693.35,1700.18,1688.38,1697.48,1697.48,3271660000
2013-08-09,1696.1,1699.42,1686.02,1691.42,1691.42,2957670000
2013-08-12,1688.37,1691.49,1683.35,1689.47,1689.47,2789160000
2013-08-13,1690.65,1696.81,1682.62,1694.16,1694.16,3035560000
2013-08-14,1693.88,1695.52,1684.83,1685.39,1685.39,2871430000
2013-08-15,1679.61,1679.61,1658.59,1661.32,1661.32,3426690000
2013-08-16,1661.22,1663.6,1652.61,1655.83,1655.83,3211450000
2013-08-19,1655.25,1659.18,1645.84,1646.06,1646.06,2904530000
2013-08-20,1646.81,1658.92,1646.08,1652.35,1652.35,2994090000
2013-08-21,1650.66,1656.99,1639.43,1642.8,1642.8,2932180000
2013-08-22,1645.03,1659.55,1645.03,1656.96,1656.96,2537460000
2013-08-23,1659.92,1664.85,1654.81,1663.5,1663.5,2582670000
2013-08-26,1664.29,1669.51,1656.02,1656.78,1656.78,2430670000
2013-08-27,1652.54,1652.54,1629.05,1630.48,1630.48,3219190000
2013-08-28,1630.25,1641.18,1627.47,1634.96,1634.96,2784010000
2013-08-29,1633.5,1646.41,1630.88,1638.17,1638.17,2527550000
2013-08-30,1638.89,1640.08,1628.05,1632.97,1632.97,2734300000
2013-09-03,1635.95,1651.35,1633.41,1639.77,1639.77,3731610000
2013-09-04,1640.72,1655.72,1637.41,1653.08,1653.08,3312150000
2013-09-05,1653.28,1659.17,1653.07,1655.08,1655.08,2957110000
2013-09-06,1657.44,1664.83,1640.62,1655.17,1655.17,3123880000
2013-09-09,1656.85,1672.4,1656.85,1671.71,1671.71,3102780000
2013-09-10,1675.11,1684.09,1675.11,1683.99,1683.99,3691800000
2013-09-11,1681.04,1689.13,1678.7,1689.13,1689.13,3135460000
2013-09-12,1689.21,1689.97,1681.96,1683.42,1683.42,3106290000
2013-09-13,1685.04,1688.73,1682.22,1687.99,1687.99,2736500000
2013-09-16,1691.7,1704.95,1691.7,1697.6,1697.6,3079800000
2013-09-17,1697.73,1705.52,1697.73,1704.76,1704.76,2774240000
2013-09-18,1705.74,1729.44,1700.35,1725.52,1725.52,3989760000
2013-09-19,1727.34,1729.86,1720.2,1722.34,1722.34,3740130000
2013-09-20,1722.44,1725.23,1708.89,1709.91,1709.91,5074030000
2013-09-23,1711.44,1711.44,1697.1,1701.84,1701.84,3126950000
2013-09-24,1702.6,1707.63,1694.9,1697.42,1697.42,3268930000
2013-09-25,1698.02,1701.71,1691.88,1692.77,1692.77,3148730000
2013-09-26,1694.05,1703.85,1693.11,1698.67,1698.67,2813930000
2013-09-27,1695.52,1695.52,1687.11,1691.75,1691.75,2951700000
2013-09-30,1687.26,1687.26,1674.99,1681.55,1681.55,3308630000
2013-10-01,1682.41,1696.55,1682.07,1695.0,1695.0,3238690000
2013-10-02,1691.9,1693.87,1680.34,1693.87,1693.87,3148600000
2013-10-03,1692.35,1692.35,1670.36,1678.66,1678.66,3279650000
2013-10-04,1678.79,1691.94,1677.33,1690.5,1690.5,2880270000
2013-10-07,1687.15,1687.15,1674.7,1676.12,1676.12,2678490000
2013-10-08,1676.22,1676.79,1655.03,1655.45,1655.45,3569230000
2013-10-09,1656.99,1662.47,1646.47,1656.4,1656.4,3577840000
2013-10-10,1660.88,1692.56,1660.88,1692.56,1692.56,3362300000
2013-10-11,1691.09,1703.44,1688.52,1703.2,1703.2,2944670000
2013-10-14,1699.86,1711.03,1692.13,1710.14,1710.14,2580580000
2013-10-15,1709.17,1711.57,1695.93,1698.06,1698.06,3327740000
2013-10-16,1700.49,1721.76,1700.49,1721.54,1721.54,3486180000
2013-10-17,1720.17,1733.45,1714.12,1733.15,1733.15,3453590000
2013-10-18,1736.72,1745.31,1735.74,1744.5,1744.5,3664890000
2013-10-21,1745.2,1747.79,1740.67,1744.66,1744.66,3052710000
2013-10-22,1746.48,1759.33,1746.48,1754.67,1754.67,3850840000
2013-10-23,1752.27,1752.27,1740.5,1746.38,1746.38,3713380000
2013-10-24,1747.48,1753.94,1745.5,1752.07,1752.07,3671700000
2013-10-25,1756.01,1759.82,1752.45,1759.77,1759.77,3175720000
2013-10-28,1759.42,1764.99,1757.67,1762.11,1762.11,3282300000
2013-10-29,1762.93,1772.09,1762.93,1771.95,1771.95,3358460000
2013-10-30,1772.27,1775.22,1757.24,1763.31,1763.31,3523040000
2013-10-31,1763.24,1768.53,1755.72,1756.54,1756.54,3826530000
2013-11-01,1758.7,1765.67,1752.7,1761.64,1761.64,3686290000
2013-11-04,1763.4,1768.78,1761.56,1767.93,1767.93,3194870000
2013-11-05,1765.67,1767.03,1755.76,1762.97,1762.97,3516680000
2013-11-06,1765.0,1773.74,1764.4,1770.49,1770.49,3322100000
2013-11-07,1770.74,1774.54,1746.2,1747.15,1747.15,4143200000
2013-11-08,1748.37,1770.78,1747.63,1770.61,1770.61,3837170000
2013-11-11,1769.96,1773.44,1767.85,1771.89,1771.89,2534060000
2013-11-12,1769.51,1771.78,1762.29,1767.69,1767.69,3221030000
2013-11-13,1764.37,1782.0,1760.64,1782.0,1782.0,3327480000
2013-11-14,1782.75,1791.53,1780.22,1790.62,1790.62,3139060000
2013-11-15,1790.66,1798.22,1790.66,1798.18,1798.18,3254820000
2013-11-18,1798.82,1802.33,1788.0,1791.53,1791.53,3168520000
2013-11-19,1790.79,1795.51,1784.72,1787.87,1787.87,3224450000
2013-11-20,1789.59,1795.73,1777.23,1781.37,1781.37,3109140000
2013-11-21,1783.52,1797.16,1783.52,1795.85,1795.85,3256630000
2013-11-22,1797.21,1804.84,1794.7,1804.76,1804.76,3055140000
2013-11-25,1806.33,1808.1,1800.58,1802.48,1802.48,2998540000
2013-11-26,1802.87,1808.42,1800.77,1802.75,1802.75,3427120000
2013-11-27,1803.48,1808.27,1802.77,1807.23,1807.23,2613590000
2013-11-29,1808.69,1813.55,1803.98,1805.81,1805.81,1598300000
2013-12-02,1806.55,1810.02,1798.6,1800.9,1800.9,3095430000
2013-12-03,1800.1,1800.1,1787.85,1795.15,1795.15,3475680000
2013-12-04,1793.15,1799.8,1779.09,1792.81,1792.81,3610540000
2013-12-05,1792.82,1792.82,1783.38,1785.03,1785.03,3336880000
2013-12-06,1788.36,1806.04,1788.36,1805.09,1805.09,3150030000
2013-12-09,1806.21,1811.52,1806.21,1808.37,1808.37,3129500000
2013-12-10,1807.6,1808.52,1801.75,1802.62,1802.62,3117150000
2013-12-11,1802.76,1802.97,1780.09,1782.22,1782.22,3472240000
2013-12-12,1781.71,1782.99,1772.28,1775.5,1775.5,3306640000
2013-12-13,1777.98,1780.92,1772.45,1775.32,1775.32,3061070000
2013-12-16,1777.48,1792.22,1777.48,1786.54,1786.54,3209890000
2013-12-17,1786.47,1786.77,1777.05,1781.0,1781.0,3270030000
2013-12-18,1781.46,1811.08,1767.99,1810.65,1810.65,4327770000
2013-12-19,1809.0,1810.88,1801.35,1809.6,1809.6,3497210000
2013-12-20,1810.39,1823.75,1810.25,1818.32,1818.32,5097700000
2013-12-23,1822.92,1829.75,1822.92,1827.99,1827.99,2851540000
2013-12-24,1828.02,1833.32,1828.02,1833.32,1833.32,1307630000
2013-12-26,1834.96,1842.84,1834.96,1842.02,1842.02,1982270000
2013-12-27,1842.97,1844.89,1839.81,1841.4,1841.4,2052920000
2013-12-30,1841.47,1842.47,1838.77,1841.07,1841.07,2293860000
2013-12-31,1842.61,1849.44,1842.41,1848.36,1848.36,2312840000
2014-01-02,1845.86,1845.86,1827.74,1831.98,1831.98,3080600000
2014-01-03,1833.21,1838.24,1829.13,1831.37,1831.37,2774270000
2014-01-06,1832.31,1837.16,1823.73,1826.77,1826.77,3294850000
2014-01-07,1828.71,1840.1,1828.71,1837.88,1837.88,3511750000
2014-01-08,1837.9,1840.02,1831.4,1837.49,1837.49,3652140000
2014-01-09,1839.0,1843.23,1830.38,1838.13,1838.13,3581150000
2014-01-10,1840.06,1843.15,1832.43,1842.37,1842.37,3335710000
2014-01-13,1841.26,1843.45,1815.52,1819.2,1819.2,3591350000
2014-01-14,1821.36,1839.26,1821.36,1838.88,1838.88,3353270000
2014-01-15,1840.52,1850.84,1840.52,1848.38,1848.38,3777800000
2014-01-16,1847.99,1847.99,1840.3,1845.89,1845.89,3491310000
2014-01-17,1844.23,1846.04,1835.23,1838.7,1838.7,3626120000
2014-01-21,1841.05,1849.31,1832.38,1843.8,1843.8,3782470000
2014-01-22,1844.71,1846.87,1840.88,1844.86,1844.86,3374170000
2014-01-23,1842.29,1842.29,1820.06,1828.46,1828.46,3972250000
2014-01-24,1826.96,1826.96,1790.29,1790.29,1790.29,4618450000
2014-01-27,1791.03,1795.98,1772.88,1781.56,1781.56,4045200000
2014-01-28,1783.0,1793.87,1779.49,1792.5,1792.5,3437830000
2014-01-29,1790.15,1790.15,1770.45,1774.2,1774.2,3964020000
2014-01-30,1777.17,1798.77,1777.17,1794.19,1794.19,3547510000
2014-01-31,1790.88,1793.88,1772.26,1782.59,1782.59,4059690000
2014-02-03,1782.68,1784.83,1739.66,1741.89,1741.89,4726040000
2014-02-04,1743.82,1758.73,1743.82,1755.2,1755.2,4068410000
2014-02-05,1753.38,1755.79,1737.92,1751.64,1751.64,3984290000
2014-02-06,1752.99,1774.06,1752.99,1773.43,1773.43,3825410000
2014-02-07,1776.01,1798.03,1776.01,1797.02,1797.02,3775990000
2014-02-10,1796.2,1799.94,1791.83,1799.84,1799.84,3312160000
2014-02-11,1800.45,1823.54,1800.41,1819.75,1819.75,3699380000
2014-02-12,1820.12,1826.55,1815.97,1819.26,1819.26,3326380000
2014-02-13,1814.82,1830.25,1809.22,1829.83,1829.83,3289510000
2014-02-14,1828.46,1841.65,1825.59,1838.63,1838.63,3114750000
2014-02-18,1839.03,1842.87,1835.01,1840.76,1840.76,3421110000
2014-02-19,1838.9,1847.5,1826.99,1828.75,1828.75,3661570000
2014-02-20,1829.24,1842.79,1824.58,1839.78,1839.78,3404980000
2014-02-21,1841.07,1846.13,1835.6,1836.25,1836.25,3403880000
2014-02-24,1836.78,1858.71,1836.78,1847.61,1847.61,4014530000
2014-02-25,1847.66,1852.91,1840.19,1845.12,1845.12,3515560000
2014-02-26,1845.79,1852.65,1840.66,1845.16,1845.16,3716730000
2014-02-27,1844.9,1854.53,1841.13,1854.29,1854.29,3547460000
2014-02-28,1855.12,1867.92,1847.67,1859.45,1859.45,3917450000
2014-03-03,1857.68,1857.68,1834.44,1845.73,1845.73,3428220000
2014-03-04,1849.23,1876.23,1849.23,1873.91,1873.91,3765770000
2014-03-05,1874.05,1876.53,1871.11,1873.81,1873.81,3392990000
2014-03-06,1874.18,1881.94,1874.18,1877.03,1877.03,3360450000
2014-03-07,1878.52,1883.57,1870.56,1878.04,1878.04,3564740000
2014-03-10,1877.86,1877.87,1867.04,1877.17,1877.17,3021350000
2014-03-11,1878.26,1882.35,1863.88,1867.63,1867.63,3392400000
2014-03-12,1866.15,1868.38,1854.38,1868.2,1868.2,3270860000
2014-03-13,1869.06,1874.4,1841.86,1846.34,1846.34,3670990000
2014-03-14,1845.07,1852.44,1839.57,1841.13,1841.13,3285460000
2014-03-17,1842.81,1862.3,1842.81,1858.83,1858.83,2860490000
2014-03-18,1858.92,1873.76,1858.92,1872.25,1872.25,2930190000
2014-03-19,1872.25,1874.14,1850.35,1860.77,1860.77,3289210000
2014-03-20,1860.09,1873.49,1854.63,1872.01,1872.01,3327540000
2014-03-21,1874.53,1883.97,1863.46,1866.52,1866.52,5270710000
2014-03-24,1867.67,1873.34,1849.69,1857.44,1857.44,3409000000
2014-03-25,1859.48,1871.87,1855.96,1865.62,1865.62,3200560000
2014-03-26,1867.09,1875.92,1852.56,1852.56,1852.56,3480850000
2014-03-27,1852.11,1855.55,1842.11,1849.04,1849.04,3733430000
2014-03-28,1850.07,1866.63,1850.07,1857.62,1857.62,2955520000
2014-03-31,1859.16,1875.18,1859.16,1872.34,1872.34,3274300000
2014-04-01,1873.96,1885.84,1873.96,1885.52,1885.52,3336190000
2014-04-02,1886.61,1893.17,1883.79,1890.9,1890.9,3131660000
2014-04-03,1891.43,1893.8,1882.65,1888.77,1888.77,3055600000
2014-04-04,1890.25,1897.28,1863.26,1865.09,1865.09,3583750000
2014-04-07,1863.92,1864.04,1841.48,1845.04,1845.04,3801540000
2014-04-08,1845.48,1854.95,1837.49,1851.96,1851.96,3721450000
2014-04-09,1852.64,1872.43,1852.38,1872.18,1872.18,3308650000
2014-04-10,1872.28,1872.53,1830.87,1833.08,1833.08,3758780000
2014-04-11,1830.65,1835.07,1814.36,1815.69,1815.69,3743460000
2014-04-14,1818.18,1834.19,1815.8,1830.61,1830.61,3111540000
2014-04-15,1831.45,1844.02,1816.29,1842.98,1842.98,3736440000
2014-04-16,1846.01,1862.31,1846.01,1862.31,1862.31,3155080000
2014-04-17,1861.73,1869.63,1856.72,1864.85,1864.85,3341430000
2014-04-21,1865.79,1871.89,1863.18,1871.89,1871.89,2642500000
2014-04-22,1872.57,1884.89,1872.57,1879.55,1879.55,3215440000
2014-04-23,1879.32,1879.75,1873.91,1875.39,1875.39,3085720000
2014-04-24,1881.97,1884.06,1870.24,1878.61,1878.61,3191830000
2014-04-25,1877.72,1877.72,1859.7,1863.4,1863.4,3213020000
2014-04-28,1865.0,1877.01,1850.61,1869.43,1869.43,4034680000
2014-04-29,1870.78,1880.6,1870.78,1878.33,1878.33,3647820000
2014-04-30,1877.1,1885.2,1872.69,1883.95,1883.95,3779230000
2014-05-01,1884.39,1888.59,1878.04,1883.68,1883.68,3416740000
2014-05-02,1885.3,1891.33,1878.5,1881.14,1881.14,3159560000
2014-05-05,1879.45,1885.51,1866.77,1884.66,1884.66,2733730000
2014-05-06,1883.69,1883.69,1867.72,1867.72,1867.72,3327260000
2014-05-07,1868.53,1878.83,1859.79,1878.21,1878.21,3632950000
2014-05-08,1877.39,1889.07,1870.05,1875.63,1875.63,3393420000
2014-05-09,1875.27,1878.57,1867.02,1878.48,1878.48,3025020000
2014-05-12,1880.03,1897.13,1880.03,1896.65,1896.65,3005740000
2014-05-13,1896.75,1902.17,1896.06,1897.45,1897.45,2915680000
2014-05-14,1897.13,1897.13,1885.77,1888.53,1888.53,2822060000
2014-05-15,1888.16,1888.16,1862.36,1870.85,1870.85,3552640000
2014-05-16,1871.19,1878.28,1864.82,1877.86,1877.86,3173650000
2014-05-19,1876.66,1886.0,1872.42,1885.08,1885.08,2664250000
2014-05-20,1884.88,1884.88,1868.14,1872.83,1872.83,3007700000
2014-05-21,1873.34,1888.8,1873.34,1888.03,1888.03,2777140000
2014-05-22,1888.19,1896.33,1885.39,1892.49,1892.49,2759800000
2014-05-23,1893.32,1901.26,1893.32,1900.53,1900.53,2396280000
2014-05-27,1902.01,1912.28,1902.01,1911.91,1911.91,2911020000
2014-05-28,1911.77,1914.46,1907.3,1909.78,1909.78,2976450000
2014-05-29,1910.6,1920.03,1909.82,1920.03,1920.03,2709050000
2014-05-30,1920.33,1924.03,1916.64,1923.57,1923.57,3263490000
2014-06-02,1923.87,1925.88,1915.98,1924.97,1924.97,2509020000
2014-06-03,1923.07,1925.07,1918.79,1924.24,1924.24,2867180000
2014-06-04,1923.06,1928.63,1918.6,1927.88,1927.88,2793920000
2014-06-05,1928.52,1941.74,1922.93,1940.46,1940.46,3113270000
2014-06-06,1942.41,1949.44,1942.41,1949.44,1949.44,2864300000
2014-06-09,1948.97,1955.55,1947.16,1951.27,1951.27,2812180000
2014-06-10,1950.34,1950.86,1944.64,1950.79,1950.79,2702360000
2014-06-11,1949.37,1949.37,1940.08,1943.89,1943.89,2710620000
2014-06-12,1943.35,1943.35,1925.78,1930.11,1930.11,3040480000
2014-06-13,1930.8,1937.3,1927.69,1936.16,1936.16,2598230000
2014-06-16,1934.84,1941.15,1930.91,1937.78,1937.78,2926130000
2014-06-17,1937.15,1943.69,1933.55,1941.99,1941.99,2971260000
2014-06-18,1942.73,1957.74,1939.29,1956.98,1956.98,3065220000
2014-06-19,1957.5,1959.87,1952.26,1959.48,1959.48,2952150000
2014-06-20,1960.45,1963.91,1959.17,1962.87,1962.87,4336240000
2014-06-23,1962.92,1963.74,1958.89,1962.61,1962.61,2717630000
2014-06-24,1961.97,1968.17,1948.34,1949.98,1949.98,3089700000
2014-06-25,1949.27,1960.83,1947.49,1959.53,1959.53,3106710000
2014-06-26,1959.89,1959.89,1944.69,1957.22,1957.22,2778840000
2014-06-27,1956.56,1961.47,1952.18,1960.96,1960.96,4290590000
2014-06-30,1960.79,1964.24,1958.22,1960.23,1960.23,3037350000
2014-07-01,1962.29,1978.58,1962.29,1973.32,1973.32,3188240000
2014-07-02,1973.06,1976.67,1972.58,1974.62,1974.62,2851480000
2014-07-03,1975.88,1985.59,1975.88,1985.44,1985.44,1998090000
2014-07-07,1984.22,1984.22,1974.88,1977.65,1977.65,2681260000
2014-07-08,1976.39,1976.39,1959.46,1963.71,1963.71,3302430000
2014-07-09,1965.1,1974.15,1965.1,1972.83,1972.83,2858800000
2014-07-10,1966.67,1969.84,1952.86,1964.68,1964.68,3165690000
2014-07-11,1965.76,1968.67,1959.63,1967.57,1967.57,2684630000
2014-07-14,1969.86,1979.85,1969.86,1977.1,1977.1,2744920000
2014-07-15,1977.36,1982.52,1965.34,1973.28,1973.28,3328740000
2014-07-16,1976.35,1983.94,1975.67,1981.57,1981.57,3390950000
2014-07-17,1979.75,1981.8,1955.59,1958.12,1958.12,3381680000
2014-07-18,1961.54,1979.91,1960.82,1978.22,1978.22,3106060000
2014-07-21,1976.93,1976.93,1965.77,1973.63,1973.63,2611160000
2014-07-22,1975.65,1986.24,1975.65,1983.53,1983.53,2890480000
2014-07-23,1985.32,1989.23,1982.44,1987.01,1987.01,2869720000
2014-07-24,1988.07,1991.39,1985.79,1987.98,1987.98,3203530000
2014-07-25,1984.6,1984.6,1974.37,1978.34,1978.34,2638960000
2014-07-28,1978.25,1981.52,1967.31,1978.91,1978.91,2803320000
2014-07-29,1980.03,1984.85,1969.95,1969.95,1969.95,3183300000
2014-07-30,1973.21,1978.9,1962.42,1970.07,1970.07,3448250000
2014-07-31,1965.14,1965.14,1930.67,1930.67,1930.67,4193000000
2014-08-01,1929.8,1937.35,1916.37,1925.15,1925.15,3789660000
2014-08-04,1926.62,1942.92,1921.2,1938.99,1938.99,3072920000
2014-08-05,1936.34,1936.34,1913.77,1920.21,1920.21,3462520000
2014-08-06,1917.29,1927.91,1911.45,1920.24,1920.24,3539150000
2014-08-07,1923.03,1928.89,1904.78,1909.57,1909.57,3230520000
2014-08-08,1910.35,1932.38,1909.01,1931.59,1931.59,2902280000
2014-08-11,1933.43,1944.9,1933.43,1936.92,1936.92,2784890000
2014-08-12,1935.73,1939.65,1928.29,1933.75,1933.75,2611700000
2014-08-13,1935.6,1948.41,1935.6,1946.72,1946.72,2718020000
2014-08-14,1947.41,1955.23,1947.41,1955.18,1955.18,2609460000
2014-08-15,1958.87,1964.04,1941.5,1955.06,1955.06,3023380000
2014-08-18,1958.36,1971.99,1958.36,1971.74,1971.74,2638160000
2014-08-19,1972.73,1982.57,1972.73,1981.6,1981.6,2656430000
2014-08-20,1980.46,1988.57,1977.68,1986.51,1986.51,2579560000
2014-08-21,1986.82,1994.76,1986.82,1992.37,1992.37,2638920000
2014-08-22,1992.6,1993.54,1984.76,1988.4,1988.4,2301860000
2014-08-25,1991.74,2001.95,1991.74,1997.92,1997.92,2233880000
2014-08-26,1998.59,2005.04,1998.59,2000.02,2000.02,2451950000
2014-08-27,2000.54,2002.14,1996.2,2000.12,2000.12,2344350000
2014-08-28,1997.42,1998.55,1990.52,1996.74,1996.74,2282400000
2014-08-29,1998.45,2003.38,1994.65,2003.37,2003.37,2259130000
2014-09-02,2004.07,2006.12,1994.85,2002.28,2002.28,2819980000
2014-09-03,2003.57,2009.28,1998.14,2000.72,2000.72,2809980000
2014-09-04,2001.67,2011.17,1992.54,1997.65,1997.65,3072410000
2014-09-05,1998.0,2007.71,1990.1,2007.71,2007.71,2818300000
2014-09-08,2007.17,2007.17,1995.6,2001.54,2001.54,2789090000
2014-09-09,2000.73,2001.01,1984.61,1988.44,1988.44,2882830000
2014-09-10,1988.41,1996.66,1982.99,1995.69,1995.69,2912430000
2014-09-11,1992.85,1997.65,1985.93,1997.45,1997.45,2941690000
2014-09-12,1996.74,1996.74,1980.26,1985.54,1985.54,3206570000
2014-09-15,1986.04,1987.18,1978.48,1984.13,1984.13,2776530000
2014-09-16,1981.93,2002.28,1979.06,1998.98,1998.98,3160310000
2014-09-17,1999.3,2010.74,1993.29,2001.57,2001.57,3209420000
2014-09-18,2003.07,2012.34,2003.07,2011.36,2011.36,3235340000
2014-09-19,2012.74,2019.26,2006.59,2010.4,2010.4,4880220000
2014-09-22,2009.08,2009.08,1991.01,1994.29,1994.29,3349670000
2014-09-23,1992.78,1995.41,1982.77,1982.77,1982.77,3279350000
2014-09-24,1983.34,1999.79,1978.63,1998.3,1998.3,3313850000
2014-09-25,1997.32,1997.32,1965.99,1965.99,1965.99,3273050000
2014-09-26,1966.22,1986.37,1966.22,1982.85,1982.85,2929440000
2014-09-29,1978.96,1981.28,1964.04,1977.8,1977.8,3094440000
2014-09-30,1978.21,1985.17,1968.96,1972.29,1972.29,3951100000
2014-10-01,1971.44,1971.44,1941.72,1946.16,1946.16,4188590000
2014-10-02,1945.83,1952.32,1926.03,1946.17,1946.17,4012510000
2014-10-03,1948.12,1971.19,1948.12,1967.9,1967.9,3560970000
2014-10-06,1970.01,1977.84,1958.43,1964.82,1964.82,3358220000
2014-10-07,1962.36,1962.36,1934.87,1935.1,1935.1,3687870000
2014-10-08,1935.55,1970.36,1925.25,1968.89,1968.89,4441890000
2014-10-09,1967.68,1967.68,1927.56,1928.21,1928.21,4344020000
2014-10-10,1925.63,1936.98,1906.05,1906.13,1906.13,4550540000
2014-10-13,1905.65,1912.09,1874.14,1874.74,1874.74,4352580000
2014-10-14,1877.11,1898.71,1871.79,1877.7,1877.7,4812010000
2014-10-15,1874.18,1874.18,1820.66,1862.49,1862.49,6090800000
2014-10-16,1855.95,1876.01,1835.02,1862.76,1862.76,5073150000
2014-10-17,1864.91,1898.16,1864.91,1886.76,1886.76,4482120000
2014-10-20,1885.62,1905.03,1882.3,1904.01,1904.01,3331210000
2014-10-21,1909.38,1942.45,1909.38,1941.28,1941.28,3987090000
2014-10-22,1941.29,1949.31,1926.83,1927.11,1927.11,3761930000
2014-10-23,1931.02,1961.95,1931.02,1950.82,1950.82,3789250000
2014-10-24,1951.59,1965.27,1946.27,1964.58,1964.58,3078380000
2014-10-27,1962.97,1964.64,1951.37,1961.63,1961.63,3538860000
2014-10-28,1964.14,1985.05,1964.14,1985.05,1985.05,3653260000
2014-10-29,1983.29,1991.4,1969.04,1982.3,1982.3,3740350000
2014-10-30,1979.49,1999.4,1974.75,1994.65,1994.65,3586150000
2014-10-31,2001.2,2018.19,2001.2,2018.05,2018.05,4292290000
2014-11-03,2018.21,2024.46,2013.68,2017.81,2017.81,3555440000
2014-11-04,2015.81,2015.98,2001.01,2012.1,2012.1,3956260000
2014-11-05,2015.29,2023.77,2014.42,2023.57,2023.57,3766590000
2014-11-06,2023.33,2031.61,2015.86,2031.21,2031.21,3669770000
2014-11-07,2032.36,2034.26,2025.07,2031.92,2031.92,3704280000
2014-11-10,2032.01,2038.7,2030.17,2038.26,2038.26,3284940000
2014-11-11,2038.2,2041.28,2035.28,2039.68,2039.68,2958320000
2014-11-12,2037.75,2040.33,2031.95,2038.25,2038.25,3246650000
2014-11-13,2039.21,2046.18,2030.44,2039.33,2039.33,3455270000
2014-11-14,2039.74,2042.22,2035.2,2039.82,2039.82,3227130000
2014-11-17,2038.29,2043.07,2034.46,2041.32,2041.32,3152890000
2014-11-18,2041.48,2056.08,2041.48,2051.8,2051.8,3416190000
2014-11-19,2051.16,2052.14,2040.37,2048.72,2048.72,3390850000
2014-11-20,2045.87,2053.84,2040.49,2052.75,2052.75,3128290000
2014-11-21,2057.46,2071.46,2056.75,2063.5,2063.5,3916420000
2014-11-24,2065.07,2070.17,2065.07,2069.41,2069.41,3128060000
2014-11-25,2070.15,2074.21,2064.75,2067.03,2067.03,3392940000
2014-11-26,2067.36,2073.29,2066.62,2072.83,2072.83,2745260000
2014-11-28,2074.78,2075.76,2065.06,2067.56,2067.56,2504640000
2014-12-01,2065.78,2065.78,2049.57,2053.44,2053.44,4159010000
2014-12-02,2053.77,2068.77,2053.77,2066.55,2066.55,3686650000
2014-12-03,2067.45,2076.28,2066.65,2074.33,2074.33,3612680000
2014-12-04,2073.64,2077.34,2062.34,2071.92,2071.92,3408340000
2014-12-05,2072.78,2079.47,2070.81,2075.37,2075.37,3419620000
2014-12-08,2074.84,2075.78,2054.27,2060.31,2060.31,3800990000
2014-12-09,2056.55,2060.6,2034.17,2059.82,2059.82,3970150000
2014-12-10,2058.86,2058.86,2024.26,2026.14,2026.14,4114440000
2014-12-11,2027.92,2055.53,2027.92,2035.33,2035.33,3917950000
2014-12-12,2030.36,2032.25,2002.33,2002.33,2002.33,4157650000
2014-12-15,2005.03,2018.69,1982.26,1989.63,1989.63,4361990000
2014-12-16,1986.71,2016.89,1972.56,1972.74,1972.74,4958680000
2014-12-17,1973.77,2016.75,1973.77,2012.89,2012.89,4942370000
2014-12-18,2018.98,2061.23,2018.98,2061.23,2061.23,4703380000
2014-12-19,2061.04,2077.85,2061.03,2070.65,2070.65,6465530000
2014-12-22,2069.28,2078.76,2069.28,2078.54,2078.54,3369520000
2014-12-23,2081.48,2086.73,2079.77,2082.17,2082.17,3043950000
